var_nam,appl_id,frm_id,addon_id,cust_lvl,lkp_id,ena_flg,cod_col,desc_col,add_null_flg,dis_sgl_flg,edt_flg,srt_col,grd_lkp_cols,grp_nam
"prt_client_id","RPWEB","LES","LES",0,"l_client_id",1,"client_id","client_id",1,1,0,"","","dcsweb_data"
"prt_client_id","shpplanopr","shpordinfo","LES",0,"NONE",0,"client_id","client_id",0,1,0,"","","dcs_data"
"prt_disptn","LES","LES","LES",0,"l_prt_disptn",1,"codval","lngdsc",1,0,0,"","","sal_data"
"prtadr","LES","LES","LES",0,"l_prtadr",1,"prtadr","prtadr",1,0,0,"","","dcs_data"
"prtfam","LES","PolicyMnt","LES",0,"l_prtfam",1,"prtfam","lngdsc",1,0,0,"","","dcs_data"
"prtfam","LES","PolicyOvr","LES",0,"l_prtfam",1,"prtfam","lngdsc",1,0,0,"","","dcs_data"
"prtmst_fld","LES","LES","LES",0,"l_prtmst_fld",1,"column_name","column_name",0,0,0,"","","dcs_data"
"prtsts","LES","LES","LES",0,"l_prtsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prttyp","LES","LES","LES",0,"l_prttyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"prv_frm_id","LES","frmmstmnt","LES",0,"l_frm_flw_id",0,"","",0,0,0,"","","mcs_data"
"prv_frm_id","LES","LES","LES",0,"l_frm_flw_id",1,"","",0,0,0,"","","mcs_data"
"prv_link_id","LES","LES","LES",0,"l_link_id",1,"","",0,0,0,"","","mcs_data"
"putaway_typ","LES","LES","LES",0,"l_putaway_typ",1,"","lngdsc",1,0,0,"","","dcs_data"
"qty_by_cod","LES","LES","LES",0,"l_qty_by_cod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"qvnotifydelv1","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifydelv2","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifydelv3","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifydelv4","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifydelv5","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyexcp1","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyexcp2","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyexcp3","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyexcp4","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyexcp5","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyship1","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyship2","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyship3","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyship4","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvnotifyship5","LES","LES","LES",0,"l_qvlevel",1,"codval","lngdsc",0,1,0,"","","sal_prcl_data"
"qvrefnum1","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"qvrefnum2","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"qvrefnum3","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"qvrefnum4","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"qvrefnum5","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"radar_chart_end_cap_style","LES","LES","LES",0,"l_end_cap_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"radar_chart_line_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"radar_chart__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"rcpt_confirm_lvl","LES","LES","LES",0,"l_rcpt_confirm_lvl",1,"codval","lngdsc",0,0,0,"","","sal_data"
"rcptyp","LES","LES","LES",0,"l_rcptyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcv_invtyp","LES","LES","LES",0,"l_invtyp",1,"invtyp","lngdsc",1,0,0,"","","dcs_data"
"rcv_yard_arecod","LES","rcvtrkopr","LES",0,"l_arecod_yrd_rcv",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"rcvdiscrptyp","LES","LES","LES",0,"l_rcvdiscrptyp",1,"","",1,0,0,"","","dcs_data"
"rcvrescod_tbl","LES","LES","LES",0,"l_rcvrescod_tbl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvsts","LES","LES","LES",0,"l_invsts",1,"codval","lngdsc",1,0,0,"","","sal_data"
"rcvsts","LES","rcvdtlmnt","LES",0,"l_invsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvsts","LES","rcvinvmnt","LES",0,"l_invsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvtrk_stat","LES","l_po_trks_rcv_ops","LES",0,"l_po_rcvtrk_stat",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvtrk_stat","LES","l_po_trucks","LES",0,"l_po_rcvtrk_stat",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvtrk_stat","LES","LES","LES",0,"l_rcvtrk_stat",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvuom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rcvuoment","LES","pcfdtlmnt","LES",0,"l_uom_for_part_ftp",1,"rcvuoment","lngdsc",1,0,0,"","","dcs_data"
"reacod","cntaudopr","identify","LES",0,"l_reacod_count",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","dcsrdt","USR_IDENTIFY_LOAD_ADJ_DTL","LES",10,"usr_l_reacod_adj",1,"reacod","lngdsc",1,0,0,"lngdsc","","usr_data"
"reacod","dcsrdt","USR_RELABEL_LOAD","LES",10,"usr_l_reacod_relabel",1,"reacod","lngdsc",1,0,0,"lngdsc","","usr_data"
"reacod","invattchg","invchginv","LES",0,"l_reacod_invattr_clt",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","invhldchgopr","invchginv","LES",0,"l_reacod_hold_cltlst",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","cntauddel","LES",0,"l_reacod_count",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","dlytrndsp","LES",0,"l_reacod_dlytrn",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","hldmstmnt","LES",0,"l_reacod_hold",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","identify","LES",0,"l_reacod_adj_by_clt",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invadjdel","LES",0,"l_reacod_adj_by_clt",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invadjopr","LES",0,"l_reacod_adj",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invadjreason","LES",0,"l_reacod_adjapp",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invagechgopr","LES",0,"l_reacod_adj",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invchginv","LES",0,"l_reacod_adj_cltlst",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","invhldchgopr","LES",0,"l_reacod_hold",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","LES","LES",0,"l_reacod",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","pkostnerrhand","LES",0,"l_reacod_packout",1,"reacod","lngdsc",0,0,0,"","","dcs_data"
"reacod","LES","rcvwoordopr","LES",0,"l_reacod_UNXP_RCPT",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","reacodmnt","LES",0,"l_reacod",0,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","servinsactmnt","LES",0,"l_reacod_hold",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","stktrnopr","LES",0,"l_reacod_adj",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","stopwko","LES",0,"l_reacod_wkostop",1,"reacod","lngdsc",0,0,0,"","","dcs_data"
"reacod","LES","WMD-DLYTRN-SUMMARY","LES",0,"l_reacod_dlytrn",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","LES","WMD-ERR-LOC-DSP","LES",0,"l_reacod_errlocdsp",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","reagrpmnt","l_reacod","LES",0,"l_reacod",0,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","reagrpmnt","LES","LES",0,"l_reacod",1,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","reagrpmnt","reagrpcodmnt","LES",0,"l_reacod",0,"reacod","lngdsc",1,0,0,"","","dcs_data"
"reacod","RPWEB","wmd|stopwko","LES",0,"l_reacod_wkostop",1,"reacod","lngdsc",1,0,0,"","","dcsweb_data"
"reader_id","devmstmnt","devmstmnt","LES",0,"l_reader_id",1,"reader_id","reader_id",1,0,0,"","","dcs_data"
"readty","LES","LES","LES",0,"l_readty",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"reagrp","reacodmnt","l_reagrp","LES",0,"l_reagrp",0,"reagrp","lngdsc",1,0,0,"","","dcs_data"
"reagrp","reacodmnt","LES","LES",0,"l_reagrp",1,"reagrp","lngdsc",1,0,0,"","","dcs_data"
"reagrp","reacodmnt","REACODGRPMNT","LES",0,"l_reagrp",0,"reagrp","lngdsc",1,0,0,"","","dcs_data"
"rec_evt_id","LES","LES","LES",0,"l_evt_id",1,"evt_id","evt_id",1,0,0,"","","dcs_data"
"rectyp","LES","LES","LES",0,"l_rectyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"relcmd_execpt","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"reltyp_id","LES","LES","LES",0,"l_cnttyp",1,"cnttyp","lngdsc",1,0,0,"","","dcs_data"
"rem_adjqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_alcqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_appqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_catch_qty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_cnt_catch_qty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_cntqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_comqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_host_ordqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_linqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_ordqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_pckqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_pndqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_po_expqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_po_idnqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_po_overage_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_po_rqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_prdqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_rcvqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_remqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_rsvqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_shpqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_trk_expqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_trk_idnqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rem_trnqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_untqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_wko_cnsqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_wko_rcvqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_wkoqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rem_xdkqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"remqty_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"reporting_viewer","LES","LES","LES",0,"l_reporting_viewer",1,"codval","lngdsc",0,0,0,"","","reporting_data"
"req_action","retprcopr","LES","LES",0,"l_req_action_ret",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"reqtyp","LES","cntreqopr","LES",0,"l_reqtyp_cntreq",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"reqtyp","LES","LES","LES",0,"l_reqtyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"request_cnt_by_opt","LES","LES","LES",0,"l_request_cnt_by_opt",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rerprt","LES","LES","LES",0,"l_rerprt",1,"prtadr","prtadr",1,0,0,"","","dcs_data"
"res_key","LES","LES","LES",0,"l_res_key",1,"res_key","res_key",1,0,0,"","","dcs_data"
"restyp","LES","LES","LES",0,"l_restyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ret_itm_sts","retprcopr","LES","LES",0,"l_ret_itm_sts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ret_src_typ","LES","LES","LES",0,"l_ret_src_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"retcod","LES","LES","LES",0,"l_retcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"retcod","retprcopr","LES","LES",0,"l_retcod_ret",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"retr_mthd_id","LES","eosegmnt","SEAMLES",0,"l_retr_mthd_id",1,"retr_mthd_id","retr_mthd_id",0,0,0,"","","int_data"
"retr_mthd_id","LES","LES","SEAMLES",0,"l_retr_mthd_id",1,"retr_mthd_id","retr_mthd_id",0,0,0,"","","int_data"
"retsts","LES","LES","LES",0,"l_retsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rf_ctrl_prop","rdtpolmnt","rdtpolmnt","LES",0,"l_rf_ctrl_prop",1,"rf_ctrl_prop","rf_ctrl_prop",1,0,0,"","","dcs_data"
"rf_ctrl_prop","rdtpolovrdmnt","rdtpolovrdmnt","LES",0,"l_rf_ctrl_prop",1,"rf_ctrl_prop","rf_ctrl_prop",1,0,0,"","","dcs_data"
"rf_frm_id","LES","LES","LES",0,"l_rf_frm_id",0,"mls_id","mls_text",0,0,0,"","","dcs_data"
"rf_msg_type","insmsgopr","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"","","sal_data"
"rf_pcklst_dsp_cfg","LES","LES","LES",0,"l_pcklst_dsp",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rf_ven_nam","LES","LES","LES",0,"l_rf_ven_nam",1,"rf_ven_nam","rf_ven_nam",1,0,0,"","","mtf_data"
"rf_ven_nam","LES","rfvenmnt","LES",0,"l_rf_ven_nam",0,"rf_ven_nam","rf_ven_nam",1,0,0,"","","mtf_data"
"rfid_filter_val_cod","LES","LES","LES",0,"l_filter_val_cod",1,"codval","lngdsc",1,0,0,"","","sal_data"
"rfid_prtadr","LES","LES","LES",0,"l_prtadr",1,"prtadr","prtadr",1,0,0,"","","dcs_data"
"rftmod","LES","LES","LES",0,"l_rftmod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rimsts","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",0,0,0,"srtseq","","dcs_data"
"rls_tbl","LES","LES","LES",0,"l_rls_tbl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rnd_mod","LES","LES","LES",0,"l_rnd_mod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rnd_uom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"role_id","LES","ctlRoleMnt","LES",0,"l_role_id",0,"","",0,0,0,"","","mcs_data"
"role_id","LES","invpolmnt","LES",0,"l_role_id",1,"role_id","role_desc",0,0,0,"","","dcs_data"
"role_id","LES","invpolovrdmnt","LES",0,"l_role_id",1,"role_id","role_desc",0,0,0,"","","dcs_data"
"role_id","LES","LES","LES",0,"l_role_id",1,"role_id","",0,0,0,"","","mcs_data"
"role_id","RPWEB","rp|job_mnt","LES",0,"l_job_role_id",1,"role_id","desc",0,0,0,"","","salweb_data"
"role_id","RPWEB","rp|task_mnt","LES",0,"l_task_role_id",1,"role_id","desc",0,0,0,"","","salweb_data"
"rpkcls","LES","LES","LES",0,"l_rpkcls",1,"codval","lngdsc",1,0,0,"","","sal_data"
"rpkcls","LES","prtrpkmnt","LES",0,"l_rpkcls",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"rpl_arecod","LES","LES","LES",0,"l_arecod",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"rpl_lodlvl","LES","LES","LES",0,"l_lodlvl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rpl_mov_zone_id","LES","LES","LES",0,"l_mov_zone_id",1,"mov_zone_id","lngdsc",1,0,0,"","","dcs_data"
"rpl_mov_zone_id","LES","rplpathpol","LES",0,"l_mov_zone_id_rplsto",1,"mov_zone_id","lngdsc",1,0,0,"","","dcs_data"
"rpl_path_typ","LES","LES","LES",0,"l_rpl_path_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rplsts","LES","LES","LES",0,"l_rplsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rpt_id","LES","LES","LES",0,"rpt_id",0,"colnam","lngdsc",1,0,0,"","","sal_data"
"rpt_page","LES","LES","LES",0,"l_rpt_page",1,"codval","lngdsc",0,0,0,"","","sal_data"
"rpt_typ","LES","LES","LES",0,"l_rpt_typ",1,"codval","lngdsc",1,1,0,"","","salweb_data"
"rptuom","LES","LES","LES",0,"l_prtftp_rptuom",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rsncod","LES","LES","LES",0,"l_rsncod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"rsnrefnum1","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"rsnrefnum2","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"rsnrefnum3","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"rsnrefnum4","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"rsnrefnum5","LES","LES","LES",0,"l_refnum",1,"codval","lngdsc",1,0,0,"","","sal_prcl_data"
"rsvuom","LES","LES","LES",0,"l_uomcod",1,"codval","lngdsc",1,0,0,"","","sal_data"
"rt_adr_id","LES","lesWebFrm","LES",0,"l_rt_adr_id",1,"rt_adr_id","adr_img",1,0,0,"","","dcs_data"
"rt_csttyp","LES","LES","LES",0,"l_csttyp",1,"csttyp","lngdsc",1,0,0,"","","dcs_data"
"rtcust","RPWEB","WMDMSSUMMARY","LES",0,"l_wmdsup_rtcust",1,"rtcust","rtcust",1,0,0,"","","dcs_data"
"rule_control","LES","LES","LES",0,"l_rule_controls",1,"cmd_config_id","cmd_dsc",1,0,0,"","","sal_data"
"rule_type","LES","LES","LES",0,"l_rule_type",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"safe_sts","LES","LES","LES",0,"l_safe_sts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"scale_comm_cmd","LES","LES","LES",0,"l_scale_comm_cmd",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"scale_ser_dev_id","LES","devmstmnt","LES",0,"l_scale_ser_dev_id",1,"ser_dev_id","ser_dev_id",1,0,0,"","","dcs_data"
"scanner_encoding","LES","LES","LES",0,"l_scanner_encoding",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"scanner_ser_dev_id","LES","devmstmnt","LES",0,"l_scanner_ser_dev_id",1,"ser_dev_id","ser_dev_id",1,0,0,"","","dcs_data"
"scatter_chart_icon","LES","LES","LES",0,"l_icon",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_chart_icon_size","LES","LES","LES",0,"l_icon_size",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_chart_line_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_chart__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_line_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_line__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_scat_line_draw_style","LES","LES","LES",0,"l_draw_style",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_scatter_icon","LES","LES","LES",0,"l_icon",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_scatter_icon_size","LES","LES","LES",0,"l_icon_size",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"scatter_line_chart_sctr__handling","LES","LES","LES",0,"l__handling",1,"codval","lngdsc",1,0,0,"","","mcs_data"
"schedsiz","LES","LES","LES",0,"l_schedsiz",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"schedzoom","LES","LES","LES",0,"l_schedzoom",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"schtyp","LES","LES","LES",0,"l_schtyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"scmnam","LES","locmstrangewiz","LES",0,"l_scmnam",1,"scmnam","lngdsc",1,0,0,"","","dcs_data"
"scnd_blng_day","LES","LES","LES",0,"l_day_of_month",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"search_crit_spec","RPWEB","LES","LES",0,"l_search_crit",1,"var_nam","mls_text",1,0,0,"","","sal_data"
"search_path_typ","LES","alcsrchpathabsgrpmnt","LES",0,"l_search_path_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"search_path_typ","LES","LES","LES",0,"l_search_path_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"sed_export_typ","LES","LES","LES",0,"l_sed_export_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ser_dev_typ","LES","LES","LES",0,"l_ser_dev_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"ser_lvl","LES","LES","LES",0,"l_ser_lvl",1,"codval","lngdsc",1,0,0,"","","sal_data"
"ser_typ","LES","LES","LES",0,"l_ser_typ",1,"codval","lngdsc",1,0,0,"","","sal_data"
"serv_action_cod","LES","LES","LES",0,"l_serv_action_cod",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_action_typ","LES","LES","LES",0,"l_serv_action_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_id","ordmnt","ordmnt","LES",0,"l_serv_id",1,"serv_id","serv_id",1,0,0,"","","dcs_data"
"serv_ins_typ","LES","LES","LES",0,"l_serv_ins_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_result","LES","LES","LES",0,"l_serv_result",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_result","SALMOCAReportOpr","SALMOCAReportOpr","LES",0,"l_serv_result",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_result","servcnfvaldsp","LES","LES",0,"l_serv_result",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_result","trlrmgtopr","LES","LES",0,"l_serv_result",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_typ","LES","invservmnt","LES",0,"l_serv_typ_inv_serv",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"serv_typ","LES","LES","LES",0,"l_serv_typ",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"service_typ","LES","LES","LES",0,"l_service_typ",1,"codval","lngdsc",1,0,0,"","","sal_data"
"service_type","LES","LES","LES",0,"l_code_master",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"service_usage","LES","LES","LES",0,"l_service_usage",1,"codval","lngdsc",1,0,0,"","","sal_data"
"ses_thresh","LES","LES","LES",0,"l_log_lvl",1,"codval","lngdsc",0,0,0,"","","mtf_data"
"set_locsts","LES","LES","LES",0,"l_set_locsts",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"shelf_timecode","LES","LES","LES",0,"l_shelf_timcod",1,"codval","lngdsc",1,0,0,"","","sal_data"
"shipby","LES","LES","LES",0,"l_shipby",1,"codval","lngdsc",1,0,0,"","","sal_data"
"shp_date","LES","LES","LES",0,"l_shp_date",1,"codval","lngdsc",0,0,0,"","","dcs_data"
"shp_fld_nam","LES","LES","LES",0,"l_shipment_flds",1,"column_name","lngdsc",1,0,0,"","","dcs_data"
"shp_restyp","LES","LES","LES",0,"l_restyp",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"shpadjstoarecod","LES","PolicyMnt","LES",0,"l_arecod_storage",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"shpadjstoarecod","LES","PolicyOvr","LES",0,"l_arecod_storage",1,"arecod","lngdsc",1,0,0,"","","dcs_data"
"shpdckarecod","LES","LES","LES",0,"l_arecod",1,"arecod","lngdsc",0,0,0,"","","dcs_data"
"shprescod_tbl","LES","LES","LES",0,"l_shprescod_tbl",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"shpsts","LES","LES","LES",0,"l_shpsts",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"shpsts","LES","shpalocdsp","LES",0,"l_shpsts_aloc",1,"codval","lngdsc",1,0,0,"","","dcs_data"
"shpyrdarecod","LES","LES","LES",0,"l_arecod",1,"arecod","lngdsc",0,0,0,"","","dcs_data"
