var_nam,appl_id,frm_id,addon_id,cust_lvl,vis_flg,ena_flg,fld_typ,ctrl_typ,ctxt_flg,dsp_wid,dsp_hgt,ctrl_prop,grp_nam
"eo_id","LES","LES","SEAMLES",0,1,1,"C","",0,0,0,"","int_data"
"eo_id","LES","rifdmnt","SEAMLES",0,1,1,"C","",0,200,0,"","int_data"
"eqpcub","LES","EQUIPMNT","LES",0,1,1,"","",1,0,0,"","dcs_data"
"eqphgt","LES","LES","LES",0,1,1,"UOM_L","",1,0,0,"","dcs_data"
"eqplen","LES","LES","LES",0,1,1,"UOM_L","",1,0,0,"","dcs_data"
"eqpwgt","LES","LES","LES",0,1,1,"UOM_W","",1,0,0,"","dcs_data"
"eqpwid","LES","LES","LES",0,1,1,"UOM_L","",1,0,0,"","dcs_data"
"equip_edi_cod","LES","EQUIPMNT","LES",0,1,1,"","",1,260,0,"","dcs_data"
"equip_edi_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"equip_res","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"equip_res_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"equip_typ","LES","EQUIPMNT","LES",0,1,1,"","",1,260,0,"","dcs_data"
"equip_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"erfpct","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"erfstocmd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"erfstoprm","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"errdefcmd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"errdefprm","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"errflag","dckschdopr","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"errflg","dcsrdt","TOOLS_CANCEL_PICK","LES",20,1,0,"F","",1,0,0,"",""
"errflg","LES","schagtopr","LES",0,1,1,"F","",1,0,0,"","sal_data"
"errflg","RPWEB","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"error_resolved_flg","pkoactdsp","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"esc_cmd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"esc_cmd_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"esc_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","ems_data"
"esc_shpdte_field","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"esc_type","LES","locmstmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"esp_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"est_time","LES","apptmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"est_time","LES","carmovemnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"est_time","LES","ordalocinfo","LES",0,1,0,"","",1,0,0,"","dcs_data"
"est_time","LES","shpordinfo","LES",0,1,0,"","",1,0,0,"","dcs_data"
"est_time","LES","shpresults","LES",0,1,0,"","",1,0,0,"","dcs_data"
"estwgt","LES","LES","LES",0,1,0,"UOM_W","",1,0,0,"","dcs_data"
"eval_dtcflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"evt_arg_id","evtlog","ctlevtlog","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"evt_arg_id","LES","evtmnt","SEAMLES",0,1,0,"","",1,0,0,"","int_data"
"evt_arg_id","LES","LES","SEAMLES",0,1,1,"","",1,0,0,"","int_data"
"evt_arg_val","evtlog","ctlevtlog","SEAMLES",0,1,1,"","",1,0,0,"","int_data"
"evt_grp_id","LES","LES","SEAMLES",0,1,1,"C","",0,0,0,"","int_data"
"evt_id","LES","LES","SEAMLES",0,1,1,"C","",0,0,0,"","int_data"
"evt_id","LES","WCSINTMNT","LES",0,1,1,"C","",1,250,0,"","dcs_data"
"evt_id","LES","WCSMOVINVMNT","LES",0,1,1,"C","",1,250,0,"","dcs_data"
"evt_nam","LES","LES","LES",0,1,1,"C","",1,0,0,"","ems_data"
"evt_stat_cd","LES","LES","SEAMLES",0,1,1,"C","",1,0,0,"","int_data"
"evt_sts","LES","LES","LES",0,1,1,"C","",1,0,0,"","ems_data"
"evt_typ","LES","LES","LES",0,1,1,"C","",1,250,0,"","dcs_data"
"evtcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"excelflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"excise_dtycust","LES","LES","CUSTOMS",0,1,1,"C","",1,0,0,"","dcs_data"
"excise_dtycust","LES","LES","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"excl_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"excluscmd","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"excp_code","LES","LES","LES",0,1,1,"C","",1,280,0,"","dcs_data"
"exitpnt","LES","LES","LES",0,1,1,"C","",1,320,0,"","dcs_data"
"exitpnt","LES","whservextpntmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"exitpnt_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"exitpnt_typ","LES","whservextpntmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"exp_age_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"exp_arecod","LES","LES","LES",0,1,1,"C","",1,260,0,"","dcs_data"
"exp_arecod","LES","mstrcvstgopr","LES",0,1,1,"C","",1,-1,0,"","dcs_data"
"exp_arr_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"exp_arr_dte","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"exp_dep_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"exp_dep_dte","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"exp_prtnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"exp_ret_loc","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"exp_scp","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"expdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"expdte","LES","rcvtrkopr","LES",0,1,1,"DATERANGE","",1,0,0,"","dcs_data"
"expdte_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"expflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"expire_dt","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"expire_dte","LES","capacitymnt","LES",0,1,1,"D","",1,170,0,"","dcs_data"
"expire_dte","LES","commitmnt","LES",0,1,1,"D","",1,170,0,"","dcs_data"
"expire_dte","LES","identify","LES",0,1,1,"D_NOTRANS","",1,0,0,"","dcs_data"
"expire_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"expire_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"explicexcpt","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"explicexpdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"explicnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"export_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"expqty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"expqty","retprcopr","retitem","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ext_appt_id","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"ext_ath_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"ext_ath_flg","RPWEB","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"ext_order_ref","RPWEB","LES","LES",0,1,0,"C","",1,0,0,"","dcsweb_data"
"extra_args","LES","LES","LES",0,1,1,"","",0,0,0,"","dcs_data"
"extvol","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"faccod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"fail_asg_role","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fail_asg_user","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fail_usropr","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fail_vehopr","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"failclient","LES","LES","3pl",0,1,1,"F","",1,0,0,"","dcs_data"
"failclient","LES","LES","LES",0,0,1,"F","",1,0,0,"","dcs_data"
"faildevwrkare","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"failwrksts","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"faxnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"faxnum","manpkgopr","manpkgopr","LES",0,0,0,"","",1,0,0,"","sal_data"
"fda_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"feature_id","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"fhd_delv_date","LES","LES","LES",0,1,1,"D","",1,0,0,"","sal_prcl_data"
"fhd_sig_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"fhd_spec_ins","LES","LES","LES",0,1,1,"","",1,300,50,"","sal_prcl_data"
"field_nam","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"field_name","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"fifdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fifflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fifwin","LES","LES","LES",0,0,0,"","",0,0,0,"","sal_data"
"fifwin","LES","LES","WM",0,1,1,"","",1,0,0,"","dcs_data"
"file_cat","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"file_size","LES","LES","LES",0,0,0,"","",1,0,0,"","sal_data"
"file_thresh","LES","LES","LES",0,1,1,"C","",1,70,0,"","mtf_data"
"file_typ","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"filename","LES","LES","LES",0,0,0,"","",1,0,0,"","sal_data"
"filename","RPWEB","admin|view_tracefiles","LES",0,1,1,"","",1,0,0,"","sal_data"
"filename","SALMOCAReportArchive","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"filter_val_cod","RPWEB","LES","LES",0,1,1,"C","",1,0,0,"","salweb_data"
"filtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"find_matching_kits","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"first_atmpt_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"first_atmpt_dte","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"first_blng_day","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"first_name","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"first_name","manpkgopr","manpkgopr","LES",0,0,0,"","",1,0,0,"","sal_data"
"fld_rqd_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"fld_typ","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"flddmt","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"floor_spot_util1","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"floor_spot_util2","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fltr_aisle_id","LES","inewrkdsp","LES",0,1,0,"","",1,0,0,"","dcs_data"
"fltr_bldg_id","LES","inewrkdsp","LES",0,1,0,"","",1,0,0,"","dcs_data"
"fltr_wrkzon","LES","inewrkdsp","LES",0,1,0,"","",1,0,0,"","dcs_data"
"fluid_load_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fmttyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"font_size_best_fit","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"force_ack_loc_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"forfulcas","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"forgrdclr","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"format","LES","LES","LES",0,1,0,"","",0,0,0,"","sal_data"
"format valid flag","LES","LES","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
"fr_ackdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fr_expire_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fr_fifdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fr_invsts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"fr_issdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fr_mandte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fraAvailableInventory","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraCartonInfo","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraCustoms","rcvpolmnt","rcvpolmnt","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"fraCustoms","rcvpolmnt","rcvpolmnt","LES",0,0,0,"","",1,0,0,"","dcs_data"
"fraCustRtnNum","LES","LES","CUSTOMS",0,1,1,"","",0,0,0,"","mcs_data"
"fraCustRtnNum","LES","LES","LES",0,0,0,"","",0,0,0,"","mcs_data"
"fraIdentification","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraldOpts","stktrnopr","stktrnchgid","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraOrderNotes","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraQuantity","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"fraReadyToProcess","dtlpkostnopr","pkostnproc","LES",0,1,1,"","",1,0,0,"","dcs_data"
"free_days","LES","LES","LES",0,1,1,"","",0,0,0,"","sal_data"
"frhsta","rcvtrkopr","rcvdtlmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frinvs","dlytrndsp","dlytrndsp","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"frinvs","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"frm_cache_dup_frm_max_size","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"frm_cache_ena_flg","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"frm_cache_flg","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"frm_cache_size","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"frm_cls","LES","LES","LES",0,1,1,"","",1,400,-1,"","mtf_data"
"frm_id","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"frm_id","RPWEB","rp|profile_config_mod_mod","LES",0,1,0,"C","",0,0,0,"","sal_waffle_data"
"frm_id","RPWEB","rp|profile_config_mod_new","LES",0,1,0,"C","",0,0,0,"","sal_waffle_data"
"frm_id_i","LES","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"frm_id_i","LES","QueryProfileDefMnt","LES",0,0,0,"","",0,0,0,"","mcs_data"
"frm_invsts","invpolmnt","invpolmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"frm_tran_dt","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"frmdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_adddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_arecod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"from_cpodte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_date","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_early_dlvdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_early_shpdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_end_dte","LES","planwave","LES",0,0,0,"D","",1,0,0,"","dcs_data"
"from_entdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_late_dlvdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_late_shpdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_moddte","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"from_shpdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"from_start_dte","LES","planwave","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fromare","LES","AreMoveTranidModalWiz","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"fromhlddte","hldhstdsp","hldhstdsp","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"fromtrndte","LES","LES","LES",0,1,1,"D","",1,169,0,"","dcs_data"
"front_axle_pos","LES","LES","LES",0,1,0,"UOM_SL","",1,0,0,"","dcs_data"
"front_axle_wgt","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frscod","LES","LES","WM",0,1,1,"C","",1,0,0,"","wm_data"
"frsflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"frstol","dlytrndsp","dlytrndsp","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frstol","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frtchc","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"frtchg","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frtchg","LES","ordalocinfo","LES",0,0,1,"","",1,0,0,"","dcs_data"
"frtcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"frtcod","LES","ordalocinfo","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"frtcst","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frtrte","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"frtrte","LES","ordalocinfo","LES",0,0,1,"","",1,0,0,"","dcs_data"
"ftl_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"ftpcod","dcsrdt","IDENTIFY_LOAD","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ftpcod","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"ftpcod","LES","supftpattovrd","LES",0,1,0,"C","",1,0,0,"","dcs_data"
"ftpcod","prtftpdsp","prtftpdsp","LES",0,1,1,"","",1,0,0,"","dcs_data"
"full_pallet_uom_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"future_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"fwiflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"gantt_chart_owners_clip_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_owners_flip","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_owners_font_size_best_fit","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_owners_horizontal_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"gantt_chart_owners_orientation","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"gantt_chart_owners_vertical_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"gantt_chart_owners_wrap_text","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_show_complete_percentages","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_show_links","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gantt_chart_show_owners","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"gen_dt","LES","LES","LES",0,1,1,"D","",0,0,0,"","mocarpt_data"
"gencod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"gendte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"gmbpri_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"gmbstd_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"goal_tim","LES","LES","LES",0,1,0,"UOM_TIME_LONG","",0,0,0,"","dcs_data"
"graph_type","LES","frmChartMnt","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"grid_pos","LES","LES","LES",0,1,1,"C","",1,0,0,"","mcs_data"
"ground_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"group_rplwrk_by","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"grp_by_flg","LES","LES","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
"grp_nam","compvervw","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","ddamgtopr","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","DDAMstMnt","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","frmmstmnt","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"grp_nam","LES","SALFieldConfigNewDataWiz","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","RPWEB","LES","LES",0,1,1,"","",0,0,0,"","salweb_data"
"grp_nam","taskmnt","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_nam","WebServiceMnt","LES","LES",0,1,1,"","",0,0,0,"","sal_data"
"grp_nam","wrkflwmnt","LES","LES",0,1,1,"","",0,0,0,"","mcs_data"
"grp_ordr","LES","rifdmnt","SEAMLES",0,1,0,"","",0,0,0,"","int_data"
"grpcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"grpopr","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"grptyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"grswgt","LES","LES","LES",0,1,1,"UOM_W","",1,0,0,"","sal_data"
"gui_frm_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hazmat_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"heat_map_chart__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"heat_map_chart_render_quality","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"held_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"help_fil_id","HelpMnt","LES","LES",0,1,1,"C","",1,0,0,"","mcs_data"
"help_typ","HelpMnt","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"hgt","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","sal_data"
"hid_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"hld_chkpt","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"hld_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"hld_flg","LES","manpkgopr","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"hldcod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hlddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"hldflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"hldnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hldpfx","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hldtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"hlgtxtbox","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"hnd_inst","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"hold_pickup_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"home_delv_cert_dte","LES","LES","LES",0,1,1,"DATE","",1,0,0,"","sal_prcl_data"
"home_delv_eve_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"homog_adj_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"honorific","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"honorific","manpkgopr","manpkgopr","LES",0,0,0,"","",1,0,0,"","sal_data"
"horizontal_align","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"host_client_id","LES","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"host_client_id","shipmassup","shipmassup","3pl",0,1,1,"","",1,0,0,"","dcs_data"
"host_client_id","shipmnt","shipmnt","3pl",0,1,1,"","",1,0,0,"","dcs_data"
"host_ext_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"host_nam","sysmnt","sysmnt","SEAMLES",0,0,0,"","",1,0,0,"","int_data"
"host_port","sysmnt","sysmnt","SEAMLES",0,0,0,"","",1,0,0,"","int_data"
"host_sys","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"hostare","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hot_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"hours_til_expire","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hr0","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr1","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr10","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr11","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr12","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr13","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr14","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr15","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr16","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr17","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr18","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr19","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr2","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr20","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr21","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr22","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr23","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr3","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr4","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr5","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr6","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr7","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr8","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hr9","LES","LES","LES",0,1,1,"F","",0,0,0,"","ems_data"
"hstloc","AreHostLocWiz","AreHostLocModalWiz","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hsttrn","rcvtrkopr","rcvdtlmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"hub_adr_id","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"hub_arrdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"hub_arrdte","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"hub_rate_serv_nam","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"ib_issue","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
